OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Confidence
fa450c563ac8025bb409c5716c997da8,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales, Burkholderiaceae,Acidovorax,0.815091707
e6b04e0848606159b3f1e513e4575e06,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999999786
7dceb3546dc25073d67b411416370126,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999620569
27e6f176dd1e70fef1a9f755b4890db1,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999999954
8123ba097b4359c640a73bb292b0df73,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999999785
149f654eaa5f4e13a834f2930aee5054,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.990782638
cf2c9351fa7e5451ee1bc227bf6ccb7c,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.998749114
3516d81a9d44137fe0e14ec643811182,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999610582
053f32196ba91e4a04d7af452c160b89,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999741155
8f0ee3adde51fb2dec4c0b8702f6af03,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999999952
21ab55b7fe697413c14f46f1c9b1e2e2,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999542969
9368d2431a7eec99405de153bc86a42e,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999999779
59b853307fe78e41a61f1e41f9ddb2b6,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.998767018
555cd98c51de292aafc065261e909b1a,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999999951
52329d6ecb4659e993c9c36047b9d453,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.991024461
569c10294308c03c79633b6bbdaf2b56,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999885483
8311e25f669a1df97f46ab88a2fed652,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999614052
6388cdf3ff4c4010c9f12d6766cd8fde,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999999774
f06cce97268f87515f0813278f32679d,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999999885
0e3253372bfabe0d5ad0f726d0de1ae0,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999815523
586da84e07d1e4d8504344341b65283a,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999999789
2fcfbab77c73646df380e1a1065e40b1,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999821871
8eb88078dfc1508b9d496d2e0c4010dd,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999999966
ef3b47e544d2b246f961fc9fddc23dc1,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999698845
f85fafe8932549c18605680ccbc8e4b6,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.990742365
d5e870e19479190641f8a80fada1d293,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999616562
d46e77c888c8af38e8e376d2bdcfdf12,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999928565
4eb5a4e5addaca8634f70ba6dbf3c639,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999623231
10eb84061a67e2c57548b001d713dc63,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999999768
5c7cfc0284c9c10ab87d3e3df8b43378,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999929803
f9c70f13f4080e11acafcae3883a2555,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999884551
db3916b6a6619e8da12066ccfbb1f388,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999999952
01342c9668b771be34e1360b9502a7de,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.990241731
9ea34c7082c5e91b32991b155846a0c2,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.99964831
d49ee87c6aff83225e71f2b2e53c5d2f,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999749488
5e24c96617e80c0a32d063112294343c,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999880462
2f20484c327dddaf8c82aeb07cc67777,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.998533487
718d12b617026e70a7dca7580e870ca7,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999999951
508ce33395739baf4d766a5f0cd5bf0e,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999999946
bceeb34b75b6c3adbab9d313220c6cb8,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999999953
aecf9f92ac334fff9dcd4d061f139db8,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999999855
ec220da82d98ce4036fe19f049401be3,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999701326
909fb1e78ba15b8f394d6bc75d6abd60,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999999785
2b167247f4636a28f8e486e36b7e1b46,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999931848
a897efcfe7b15af9d554e1977ae189bf,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999884246
4367eb00c29e508d98980fc2aef6a464,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999778309
96ca7c02000ff7c84b869bae9bc3d78f,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.998807008
dc6097df31b5fed947a604a1a56177a7,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999629404
5c8c0d4948a434220cf7687444e92b38,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999880212
6e1714f833b0e2a2ebe49ac18c0b7c20,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.993941793
592680c5011b74a41b3e9bb350356ef3,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.991210625
034b04f7b25bc3fcf885110a53aa45f7,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999999953
0b8cc1724bfbe4eb7669db0e989c6cc4,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.998775624
ac875cb138df7501bf8824c62f135fc9,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.998788101
7e17aa1a4c5e7859094c986102af8f1d,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.998755047
60f682a056b7dd2ede819fc120c23824,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999737498
845e95efaaa32187b9e5014eeab17035,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999622536
8810281f2bb195e5bdf544ade53e91ca,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999999843
79b75ab7089512ec9826c5b1f5d2d000,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999924202
8257a5e1ab50bbe8576f27ae8b1af1e5,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.998797254
55030a56612d4d1fb3ab82bdb3fefa96,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999828633
a34216b8c0c6ff68cc531e4182788c8a,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999751078
6e550856f21d92ffae42343b1ab4c20b,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999756449
38d05829adeaeab97bd9889b536504ff,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999999775
fc1fbb4a04713321b264d3577d6a2289,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999748416
b850ab5963d6bc6ca2a2d486c6c62513,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999908428
71ed5bd0ae362e06f0e756376e6e8d96,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999930637
ea95577cba1632947c68021927bebf0c,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999759955
8ea313ef1899b0a81491ce2ef87649e4,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999999774
63914e4602741a72f3ce622027c95377,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.99988245
b33163e238331e06c396df76bf803550,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.850493727
87e22298ce2017b0b8354141b22ccf5f,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.9997497
943e661605cc86c1ae0a8bfd2f08d8a0,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999999787
1731d38c32c42072249e14743981b512,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.99999987
7b76082029863aa161a6b94f64bc312f,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999999778
b0693c20d109cd5381be4ea4675f8b87,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999622434
0bf7b990c15ca205cac3da6084dfacbb,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999999636
678e2e4bcf0bdd44908713765dd36ff4,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.99999966
65794ca1b7b5f8a5366c09377ada72cd,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999694541
018dac95e8283274c7bd13044dee0b0b,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999999774
6efbbb884faa40130967e7a9e11c32a6,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999980545
7ebe41f856476154577e0898bc83c0d2,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999999588
f3555af808123f310ef0cf4c3a927f45,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999999792
08cd19b4324f8450aff1edc318715d46,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.993527865
06e7c810a7c3dbed37202c64311223b8,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999999854
fb8d4ce09a013ec112338d1b8a7d79c9,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999750268
5fbf2a340e85b954deca75a8f7f32db3,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999999859
503e45f9a57a63cb3b2842d801b0fd8b,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999929684
a4d3c923613904eb1d35848ea88736c3,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999990404
c10e5d36dbe8b3107b1b4161e394d5b9,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999988273
169feb418886041d6e39a54a540c4e07,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999988192
47f582883a7e4b4bb0a633a1e0842593,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999943901
bb4a09c146a9ec9535e95a762658d1dc,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999987968
effdffa759e76eb90ca338f6c30c1bf6,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999999959
0e4a78f1b235f1bbad913ca2da97b64f,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999999859
2d07cdce481225bcced157fabf5b1efd,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999987619
187338ac7d2869c1694bf6528243176b,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999999883
73ed42492e348ffb3f5181b61c8edde9,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999693597
03889a88dc6a13c9b7734a90826a8a4e,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.988718063
8eea79af9098332c5b2922651e30362c,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999987844
17c889c3be95c3318ce8153b5e5df012,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999929774
65d122bd925f195dd6e10c3b0f2e09ca,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.991272914
205a3c9d32d8c570a68ccf11887cc121,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999926732
2e06f8743b537615b793fb035c794b35,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999961345
238dc2b6f9c9e85192c813c79d7ac283,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.995637801
f0c736749b722c7cb5bd8ae342a33a0b,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.993542652
146a12b79fd8efa9f4cdc964baa3537d,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999949666
780c9ca75d289eb216248c2c4b8d5ebc,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.94364184
1acbee4ff0896612c48e83100f7621e4,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,Acinetobacter,0.999896158
f4e5c424bd77a51fe9e3af2147c3bc7a,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,Acremonium chrysogenum,0.955934249
13f51e378019695a4455f752f021ae32,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,Acremonium chrysogenum,0.947077252
6df23830a1520732ae6e6d81869ac412,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Streptosporangiales, Thermomonosporaceae,Actinoallomurus,0.950804666
43adc9217ba723d1bcd2c573d2fb1e4c,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pasteurellales, Pasteurellaceae,Actinobacillus,0.845540297
2b2c981ac9beb12f83ab35a415587e97,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pasteurellales, Pasteurellaceae,Actinobacillus,0.87189666
8b00e04a01f74b43b597b1105c115d4a,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pasteurellales, Pasteurellaceae,Actinobacillus,0.880710641
82bf6a6030c3ec4bc670ee92fb8c75bf,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pasteurellales, Pasteurellaceae,Actinobacillus,0.98480032
fcec236cf267db7d1be12d7c4bb53841,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pasteurellales, Pasteurellaceae,Actinobacillus,0.980994993
662dc33a051ee6cec145d4837d6bb273,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pasteurellales, Pasteurellaceae,Actinobacillus,0.703870235
e12051cb8aa81f7d0ba1d37a3206504c,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pasteurellales, Pasteurellaceae,Actinobacillus,0.70315111
000bd81a4c175fcb8794bbab1b47c0dd,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pasteurellales, Pasteurellaceae,Actinobacillus,0.981695764
3c1cc4fbca67cb218a86b6e294625926,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pasteurellales, Pasteurellaceae,Actinobacillus,0.985002226
37deb7a5b13d0aeffbe9e1aaf0751e21,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pasteurellales, Pasteurellaceae,Actinobacillus,0.968063169
a24e8807f85db613ad34477c717452ef,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pasteurellales, Pasteurellaceae,Actinobacillus,0.969224012
fa17b6a91c8fcc122d2a53e1482ba059,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pasteurellales, Pasteurellaceae,Actinobacillus,0.977252948
f3e08c01603d80e95d8a4ae51e29a363,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Streptosporangiales, Thermomonosporaceae,Actinomadura,0.817795815
2c8925afe85980fb9852816dd0c12eb9,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Streptosporangiales, Thermomonosporaceae,Actinomadura,0.982158756
bf0b91f3de23f64092882b9887a3df88,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Actinomycetales, Actinomycetaceae,Actinomyces,0.999999986
ef30c8ac907393ad0a378a08d336b35a,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Actinomycetales, Actinomycetaceae,Actinomyces,0.999999986
3387ae2a0c84e3c0837e5f2ffb2a69af,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Actinomycetales, Actinomycetaceae,Actinomyces,0.999999986
6e15578110449aee7c05b63ace6c2725,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Actinomycetales, Actinomycetaceae,Actinomyces,0.999999994
96346202e9caff7a180454eba4b2232d,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Actinomycetales, Actinomycetaceae,Actinomyces,0.999999969
ae98a4ef129cba5e39d74c806b450fc3,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Actinomycetales, Actinomycetaceae,Actinomyces,0.999999986
84b6e257cc5260749a9abd561a599d6f,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Actinomycetales, Actinomycetaceae,Actinomyces,0.999999994
cb17cb6904e9d11a506695efbb96cd57,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Actinomycetales, Actinomycetaceae,Actinomyces,0.999999987
aaabefc4e6e6e6fd45afd5510eb87f75,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Actinomycetales, Actinomycetaceae,Actinomyces,0.999999994
3ede9cc1afeea71fad3903071d09e7c3,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Actinomycetales, Actinomycetaceae,Actinomyces,0.999999986
2dbc04fdb85e825c7c859623f4d5f299,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Actinomycetales, Actinomycetaceae,Actinomyces,0.999999987
c9869b51e915b69805c65e460aedd622,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Actinomycetales, Actinomycetaceae,Actinomyces,0.999999985
7feb6506226326c36881c9d73bd0e02b,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Actinomycetales, Actinomycetaceae,Actinomyces,0.999999986
315d748dd4cc409b7652ac2243cf7cb9,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Actinomycetales, Actinomycetaceae,Actinomyces,0.999999986
4be5e31428be1561355141acf7ceffc8,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Actinomycetales, Actinomycetaceae,Actinomyces,0.999999972
